phase,model,reference,dwell_scale,contrast,chunk_size,feature,n_observations,mean_g,uncertainty_method,cluster_unit,se_mean_g,mean_g_ci_low,mean_g_ci_high,phi_ci_low,phi_ci_high,g_q025,g_q975,degrees_of_freedom,phi,rho_at_n,implied_delta_at_n,mean_raw_delta,mean_excess_delta,excess_delta_cv,excess_delta_skew,raw_delta_gamma_shape,raw_delta_gamma_scale,raw_delta_gamma_ks_d
sweep,two_state_hsmm,estimated,1.0,1.25,4000,f3,250,94.3395530551188,monte_carlo_standard_error,independent_simulation_replicate,2.0558886088172734,90.31001138183694,98.36909472840065,1.0034445709092994,1.092989941426674,60.81176024444042,153.55886722123012,90,1.0482172561679866,1.2054314041996638e-05,0.0005424441318898498,0.011795392980134881,0.0005424441318898481,7.4907375677649775,5.5406406417929785,,,
sweep,two_state_hsmm,estimated,1.0,1.5,1000,f1,250,24.90437007846759,monte_carlo_standard_error,independent_simulation_replicate,1.6138118110639426,21.741298928782264,28.067441228152916,2.415699880975807,3.1186045809058793,3.8389898664380904,94.91663461569146,9,2.767152230940843,0.0017671522309408432,0.007952185039233796,0.012452185039233793,0.007952185039233796,1.6043769771028527,3.0840843078287445,,,
sweep,two_state_hsmm,estimated,1.0,1.5,1000,f3,250,71.59214161129094,monte_carlo_standard_error,independent_simulation_replicate,1.4397472105025633,68.77023707870592,74.41404614387596,0.7641137453189546,0.8268227349319551,41.93668548218287,129.33256048250806,90,0.7954682401254549,-0.00020453175987454508,-0.009203929194354529,0.035831902708353826,-0.009203929194354537,nan,2.105630860611224,,,
sweep,two_state_hsmm,estimated,1.0,1.5,2000,f1,250,27.294823540012686,monte_carlo_standard_error,independent_simulation_replicate,2.1296318713831326,23.120745072101748,31.468902007923624,2.568971674677972,3.4965446675470693,5.1438919829286265,131.9887712543331,9,3.032758171112521,0.0010163790855562604,0.004573705885003171,0.006823705885003172,0.004573705885003171,1.840544478750624,4.067492992286297,,,
sweep,two_state_hsmm,estimated,1.0,1.5,2000,f3,250,84.15399183732487,monte_carlo_standard_error,independent_simulation_replicate,1.883951528990101,80.46144684050427,87.84653683414547,0.894016076005603,0.9760726314905052,52.052708529349395,187.17632023316324,90,0.9350443537480541,-3.247782312597297e-05,-0.0014615020406687834,0.0210490224705665,-0.0014615020406687851,nan,2.774983505631083,,,
sweep,two_state_hsmm,estimated,1.0,1.5,4000,f1,250,30.857236138167604,monte_carlo_standard_error,independent_simulation_replicate,2.1390333632076057,26.664730746280696,35.04974153005451,2.962747860697855,3.8944157255616125,4.252274367576819,124.30654709419242,9,3.4285817931297338,0.0006071454482824334,0.0027321545172709506,0.003857154517270951,0.002732154517270951,1.547363393996191,2.8782305045154866,,,
sweep,two_state_hsmm,estimated,1.0,1.5,4000,f3,250,97.47074707014995,monte_carlo_standard_error,independent_simulation_replicate,1.873458927136875,93.79876757296168,101.14272656733823,1.042208528588463,1.1238080729704247,62.39998015793776,174.14544981859552,90,1.083008300779444,2.0752075194860996e-05,0.0009338433837687443,0.012186890106295319,0.0009338433837687436,3.9650635049601854,1.912342161629853,,,
sweep,two_state_hsmm,estimated,1.0,2.0,1000,f1,250,29.193617311257434,monte_carlo_standard_error,independent_simulation_replicate,2.0959616597814366,25.08553245808582,33.30170216442905,2.7872813842317576,3.700189129381006,4.12911301882207,121.2062896744387,9,3.2437352568063815,0.0022437352568063815,0.010096808655628717,0.014596808655628719,0.010096808655628719,1.641115762256553,3.496443010507667,,,
sweep,two_state_hsmm,estimated,1.0,2.0,1000,f3,250,73.78277889420391,monte_carlo_standard_error,independent_simulation_replicate,1.5733981330961542,70.69891855333546,76.86663923507237,0.7855435394815051,0.8540737692785819,44.368102898039695,134.82740317352884,90,0.8198086543800435,-0.00018019134561995655,-0.008108610552898042,0.03692831776486683,-0.008108610552898039,nan,2.399754348673402,,,
sweep,two_state_hsmm,estimated,1.0,2.0,2000,f1,250,35.35203254296033,monte_carlo_standard_error,independent_simulation_replicate,3.030481314138389,29.41228916724909,41.291775918671576,3.268032129694343,4.587975102074619,4.062364675167035,152.0121098101378,9,3.928003615884481,0.0014640018079422406,0.006588008135740083,0.008838008135740084,0.006588008135740084,1.8183081976000364,4.161047393277611,,,
sweep,two_state_hsmm,estimated,1.0,2.0,2000,f3,250,87.50678907642516,monte_carlo_standard_error,independent_simulation_replicate,2.436846374269399,82.73057018285714,92.28300796999319,0.9192285575873015,1.0253667552221466,51.34318892637021,186.6824429253609,90,0.9722976564047241,-1.3851171797637951e-05,-0.0006233027308937089,0.021887641089651116,-0.0006233027308937098,nan,3.3783278572907034,,,
sweep,two_state_hsmm,estimated,1.0,2.0,4000,f1,250,37.61993441224888,monte_carlo_standard_error,independent_simulation_replicate,2.9212052036566307,31.894372213081887,43.345496611415875,3.5438191347868764,4.8161662901573195,4.660512701628346,169.42227208642313,9,4.179992712472098,0.0007949981781180244,0.00357749180153111,0.00470249180153111,0.00357749180153111,1.613851000360331,3.361838073693929,,,
sweep,two_state_hsmm,estimated,1.0,2.0,4000,f3,250,103.14660153855783,monte_carlo_standard_error,independent_simulation_replicate,2.3393112819813746,98.56155142587434,107.73165165124132,1.0951283491763815,1.1970183516804591,61.07068393990298,210.44187181197177,90,1.1460733504284204,3.65183376071051e-05,0.0016433251923197289,0.012896549329652143,0.001643325192319729,2.8134844528044685,2.411954117288728,,,
sweep,two_state_hsmm,estimated,1.5,0.0,1000,f1,250,9.910480425003541,monte_carlo_standard_error,independent_simulation_replicate,0.3000576491204616,9.322367432727436,10.498593417279647,1.0358186036363817,1.1665103796977385,2.9585024433229967,23.290029078736623,9,1.1011644916670602,0.00010116449166706021,0.0004552402125017707,0.004955240212501771,0.0004552402125017705,5.210796270400803,1.032422690282315,,,
sweep,two_state_hsmm,estimated,1.5,0.0,1000,f3,250,57.24418684931406,monte_carlo_standard_error,independent_simulation_replicate,0.716886241768423,55.839089815447956,58.64928388318017,0.620434331282755,0.651658709813113,37.59130745239285,81.79521447597642,90,0.636046520547934,-0.000363953479452066,-0.01637790657534297,0.02865074416882586,-0.016377906575342972,nan,0.23018818939097815,,,
sweep,two_state_hsmm,estimated,1.5,0.0,2000,f1,250,10.922430262093785,monte_carlo_standard_error,independent_simulation_replicate,0.3438177072646317,10.248547555855108,11.596312968332462,1.138727506206123,1.288479218703607,3.5452530877410418,24.54849975843412,9,1.213603362454865,0.00010680168122743249,0.0004806075655234463,0.0027306075655234457,0.000480607565523446,2.8277932268635286,1.1624158627495254,,,
sweep,two_state_hsmm,estimated,1.5,0.0,2000,f3,250,68.7414602360347,monte_carlo_standard_error,independent_simulation_replicate,0.8218803012118155,67.13057484565954,70.35234562640986,0.7458952760628837,0.7816927291823318,43.7034013929893,95.63379165015901,90,0.7637940026226078,-0.00011810299868869611,-0.005314634940991326,0.017193962040028685,-0.005314634940991328,nan,0.2457583641613164,,,
sweep,two_state_hsmm,estimated,1.5,0.0,4000,f1,250,10.949094226466947,monte_carlo_standard_error,independent_simulation_replicate,0.3778879244287862,10.208433894586527,11.689754558347367,1.1342704327318363,1.2988616175941519,3.119416251026657,26.713019484981537,9,1.2165660251629942,5.4141506290748545e-05,0.0002436367783083684,0.0013686367783083686,0.00024363677830836856,3.0654919737632587,1.393567023230012,,,
sweep,two_state_hsmm,estimated,1.5,0.0,4000,f3,250,77.9669230437566,monte_carlo_standard_error,independent_simulation_replicate,0.9506570287364989,76.10363526743306,79.83021082008013,0.8455959474159229,0.8870023424453347,52.64771380091844,107.54313591853486,90,0.8662991449306289,-3.342521376734278e-05,-0.0015041346195304257,0.009748302456083595,-0.0015041346195304257,nan,0.7436953142925082,,,
sweep,two_state_hsmm,estimated,1.5,0.25,1000,f1,250,12.808410091604593,monte_carlo_standard_error,independent_simulation_replicate,0.5601095003135665,11.710595470990002,13.906224712219183,1.3011772745544448,1.5451360791354647,3.3162115969135812,36.16888153470083,9,1.4231566768449548,0.0004231566768449548,0.0019042050458022964,0.0064042050458022965,0.0019042050458022964,2.325408395480066,3.214750803811805,,,
sweep,two_state_hsmm,estimated,1.5,0.25,1000,f3,250,62.34749484671273,monte_carlo_standard_error,independent_simulation_replicate,0.849326089002363,60.682815712268095,64.01217398115736,0.6742535079140899,0.7112463775684151,40.625611340821216,90.4198589286419,90,0.6927499427412526,-0.00030725005725874745,-0.013826252576643636,0.031204952375732096,-0.013826252576643636,nan,0.9221223784354247,,,
sweep,two_state_hsmm,estimated,1.5,0.25,2000,f1,250,13.868929455474849,monte_carlo_standard_error,independent_simulation_replicate,0.6339741935988279,12.626340036021146,15.111518874928551,1.4029266706690162,1.679057652769839,3.2671250473473923,37.23817142770516,9,1.5409921617194275,0.0002704960808597138,0.0012172323638687122,0.0034672323638687123,0.0012172323638687122,2.0587712841952803,3.154638095649306,,,
sweep,two_state_hsmm,estimated,1.5,0.25,2000,f3,250,70.93290836112921,monte_carlo_standard_error,independent_simulation_replicate,0.9192527675912748,69.13117293665032,72.7346437856081,0.768124143740559,0.8081627087289789,47.769347407894784,98.88704491714215,90,0.788143426234769,-0.00010592828688261552,-0.004766772909717698,0.017742098139351972,-0.0047667729097176995,nan,1.340656361256572,,,
sweep,two_state_hsmm,estimated,1.5,0.25,4000,f1,250,16.171388100868885,monte_carlo_standard_error,independent_simulation_replicate,0.7014510675694968,14.796544008432672,17.546232193305098,1.644060445381408,1.9495813548116776,4.242907155503671,48.44212392952986,9,1.7968209000965427,0.00019920522502413568,0.0008964235126086106,0.0020214235126086106,0.0008964235126086109,1.546550688288314,2.009009563335459,,,
sweep,two_state_hsmm,estimated,1.5,0.25,4000,f3,250,85.01454589797785,monte_carlo_standard_error,independent_simulation_replicate,1.0984833198509893,82.86151859106991,87.1675732048858,0.9206835399007768,0.9685285911653978,55.54441714754968,124.16121420986762,90,0.9446060655330872,-1.384848361672819e-05,-0.0006231817627527683,0.010629475606148768,-0.0006231817627527693,nan,0.609508944497756,,,
sweep,two_state_hsmm,estimated,1.5,0.5,1000,f1,250,20.021088611437975,monte_carlo_standard_error,independent_simulation_replicate,1.2732981214469852,17.525424293401883,22.516752929474066,1.9472693659335425,2.5018614366082295,4.079362404982622,67.58011705084674,9,2.224565401270886,0.001224565401270886,0.0055105443057189875,0.010010544305718988,0.0055105443057189875,1.8267352464652786,4.010841100172704,,,
sweep,two_state_hsmm,estimated,1.5,0.5,1000,f3,250,66.90091799658738,monte_carlo_standard_error,independent_simulation_replicate,1.2312365210971454,64.48769441523697,69.31414157793779,0.7165299379470775,0.7701571286437532,41.117840527579745,104.74831630824579,90,0.7433435332954154,-0.00025665646670458466,-0.011549541001706309,0.033483942941234926,-0.011549541001706309,nan,2.3270549724003673,,,
sweep,two_state_hsmm,estimated,1.5,0.5,2000,f1,250,23.39671342438362,monte_carlo_standard_error,independent_simulation_replicate,1.546561617382806,20.36545265431332,26.42797419445392,2.26282807270148,2.936441577161547,3.809677833882454,75.9118818426682,9,2.5996348249315133,0.0007998174124657566,0.003599178356095905,0.005849178356095903,0.0035991783560959043,1.6985325430039644,4.64196355200984,,,
sweep,two_state_hsmm,estimated,1.5,0.5,2000,f3,250,78.59731417062953,monte_carlo_standard_error,independent_simulation_replicate,1.5112657468723238,75.63523330675977,81.55939503449929,0.8403914811862196,0.9062155003833254,49.50524813396759,127.3348401548267,90,0.8733034907847725,-6.334825460761372e-05,-0.0028506714573426173,0.019659158121718243,-0.0028506714573426173,nan,3.266299823769395,,,
sweep,two_state_hsmm,estimated,1.5,0.5,4000,f1,250,23.303883842931523,monte_carlo_standard_error,independent_simulation_replicate,1.2726355557816502,20.809518153599488,25.798249532263558,2.3121686837332764,2.8664721702515066,4.766038663658845,71.90017105984523,9,2.5893204269923915,0.0003973301067480979,0.0017879854803664404,0.00291298548036644,0.00178798548036644,1.4067602309190357,3.122381870111311,,,
sweep,two_state_hsmm,estimated,1.5,0.5,4000,f3,250,89.01603480670039,monte_carlo_standard_error,independent_simulation_replicate,1.3785757252275093,86.31402638525446,91.71804322814631,0.9590447376139385,1.0190893692016256,55.41083854088994,139.846159787262,90,0.9890670534077821,-2.7332366480544713e-06,-0.00012299564916245132,0.011129786797536933,-0.0001229956491624517,nan,0.993273855758621,,,
sweep,two_state_hsmm,estimated,1.5,0.75,1000,f1,250,21.461783960413523,monte_carlo_standard_error,independent_simulation_replicate,1.3916632433447629,18.734124003457787,24.18944391736926,2.081569333717532,2.687715990818807,3.9098459313810117,68.76208606976,9,2.384642662268169,0.001384642662268169,0.006230891980206762,0.01073089198020676,0.006230891980206762,1.7657285661853912,4.3861979947946175,,,
sweep,two_state_hsmm,estimated,1.5,0.75,1000,f3,250,67.9277803813445,monte_carlo_standard_error,independent_simulation_replicate,1.320934612984013,65.33874853989585,70.51681222279316,0.7259860948877316,0.783520135808813,42.839009393194395,116.79585244725953,90,0.7547531153482723,-0.0002452468846517277,-0.011036109809327748,0.033997888078751,-0.011036109809327748,nan,2.6353066299393286,,,
sweep,two_state_hsmm,estimated,1.5,0.75,2000,f1,250,27.539844659033477,monte_carlo_standard_error,independent_simulation_replicate,1.846862680864414,23.919993804539224,31.15969551352773,2.6577770893932473,3.46218839039197,3.6327799941099457,109.74501087486644,9,3.0599827398926087,0.0010299913699463043,0.004634961164758369,0.0068849611647583695,0.004634961164758369,1.5750651379515623,2.9644608432154067,,,
sweep,two_state_hsmm,estimated,1.5,0.75,2000,f3,250,83.49713357072275,monte_carlo_standard_error,independent_simulation_replicate,1.720568236786204,80.12481982662179,86.86944731482372,0.8902757758513532,0.965216081275819,51.04465935081717,155.00038332291138,90,0.9277459285635862,-3.612703571820691e-05,-0.001625716607319312,0.02088472575555847,-0.001625716607319312,nan,1.864040379199637,,,
sweep,two_state_hsmm,estimated,1.5,0.75,4000,f1,250,28.21485458289605,monte_carlo_standard_error,independent_simulation_replicate,1.8356307289244465,24.617018354204134,31.812690811587963,2.735224261578237,3.5347434235097737,4.9220630395853835,88.32215510648516,9,3.1349838425440053,0.0005337459606360014,0.002401856822862006,0.0035268568228620056,0.0024018568228620055,1.510491276775899,4.272694575617584,,,
sweep,two_state_hsmm,estimated,1.5,0.75,4000,f3,250,94.76257987859776,monte_carlo_standard_error,independent_simulation_replicate,1.667923376846991,91.49345005997766,98.03170969721786,1.0165938895553073,1.0892412188579763,63.91128983969644,149.21744469624085,90,1.0529175542066418,1.3229388551660449e-05,0.0005953224848247203,0.011848284555963711,0.000595322484824722,5.537373616743171,3.4476244887951313,,,
sweep,two_state_hsmm,estimated,1.5,1.0,1000,f1,250,25.08600940365703,monte_carlo_standard_error,independent_simulation_replicate,1.9293951508283034,21.304394908033554,28.867623899280506,2.367154989781506,3.207513766586723,3.7819608090050205,94.12208424238716,9,2.7873343781841147,0.0017873343781841147,0.008043004701828515,0.012543004701828515,0.008043004701828515,1.8964564268234438,4.489744142143284,,,
sweep,two_state_hsmm,estimated,1.5,1.0,1000,f3,250,71.03169130054631,monte_carlo_standard_error,independent_simulation_replicate,1.6599618376340428,67.77816609878359,74.28521650230904,0.7530907344309288,0.8253912944701004,39.103200912142704,136.3318792226414,90,0.7892410144505146,-0.00021075898554948536,-0.009484154349726843,0.03555139704732048,-0.009484154349726848,nan,2.851053599682563,,,
sweep,two_state_hsmm,estimated,1.5,1.0,2000,f1,250,27.55173951296245,monte_carlo_standard_error,independent_simulation_replicate,1.841693819422125,23.942019626895085,31.161459399029813,2.6602244029883426,3.462384377669979,4.670790265043414,96.67863304001834,9,3.061304390329161,0.0010306521951645804,0.004637934878240612,0.006887934878240612,0.004637934878240612,1.5696499020912467,4.206899414362996,,,
sweep,two_state_hsmm,estimated,1.5,1.0,2000,f3,250,82.55774110030895,monte_carlo_standard_error,independent_simulation_replicate,1.6657745537939264,79.29282297487285,85.82265922574504,0.8810313663874761,0.9535851025082782,49.8090544718005,148.03582997515178,90,0.9173082344478771,-4.1345882776061436e-05,-0.0018605647249227636,0.020649760155154812,-0.0018605647249227623,nan,3.258494835847724,,,
sweep,two_state_hsmm,estimated,1.5,1.0,4000,f1,250,33.04138922396113,monte_carlo_standard_error,independent_simulation_replicate,2.153803477979464,28.819934407121384,37.262844040800886,3.2022149341245982,4.140316004533432,4.63823433322212,132.224600733958,9,3.6712654693290148,0.0006678163673322537,0.0030051736529951418,0.004130173652995141,0.0030051736529951418,1.416499803601039,2.4067635689741413,,,
sweep,two_state_hsmm,estimated,1.5,1.0,4000,f3,250,97.29409400102267,monte_carlo_standard_error,independent_simulation_replicate,1.9370069514486858,93.49756037618324,101.0906276258621,1.0388617819575916,1.1232291958429121,59.97833688856557,183.82213206631357,90,1.0810454889002519,2.026137222506297e-05,0.0009117617501278338,0.012164802950865554,0.0009117617501278355,4.1988448526288655,1.5986339420573543,,,
sweep,two_state_hsmm,estimated,1.5,1.25,1000,f1,250,31.51268260460978,monte_carlo_standard_error,independent_simulation_replicate,3.2606512111921404,25.121806230673183,37.90355897854637,2.7913118034081315,4.211506553171819,4.814315067586451,150.31567709913458,9,3.5014091782899754,0.0025014091782899752,0.011256341302304889,0.01575634130230489,0.011256341302304889,2.2900612654314547,6.881405394979478,,,
sweep,two_state_hsmm,estimated,1.5,1.25,1000,f3,250,77.09332814006271,monte_carlo_standard_error,independent_simulation_replicate,2.584079082563909,72.02853313823745,82.15812314188797,0.8003170348693049,0.9128680349098663,42.398812497731264,184.2893543418301,90,0.8565925348895856,-0.00014340746511041437,-0.006453335929968646,0.03858524931935071,-0.006453335929968638,nan,5.268870580618701,,,
sweep,two_state_hsmm,estimated,1.5,1.25,2000,f1,250,28.910002182396536,monte_carlo_standard_error,independent_simulation_replicate,2.531028804647369,23.94918572528769,33.87081863950538,2.6610206361430766,3.7634242932783755,4.020444170202711,102.04080632039954,9,3.212222464710726,0.001106111232355363,0.004977500545599134,0.007227500545599135,0.004977500545599135,2.009998736528426,7.2166513058608315,,,
sweep,two_state_hsmm,estimated,1.5,1.25,2000,f3,250,84.04230892941733,monte_carlo_standard_error,independent_simulation_replicate,2.1469902909033918,79.83420795924668,88.25040989958798,0.8870467551027409,0.980560109995422,50.123667363488195,153.63243860480233,90,0.9338034325490815,-3.309828372545925e-05,-0.0014894227676456673,0.021021087776242453,-0.0014894227676456656,nan,5.923602474980524,,,
sweep,two_state_hsmm,estimated,1.5,1.25,4000,f1,250,33.959594860804906,monte_carlo_standard_error,independent_simulation_replicate,2.7607351403583213,28.548553985702597,39.370635735907214,3.172061553966955,4.374515081767468,4.55300780541247,124.23612787129099,9,3.7732883178672116,0.0006933220794668029,0.003119949357600613,0.004244949357600612,0.0031199493576006126,1.7488687433998282,5.283444181566439,,,
sweep,two_state_hsmm,estimated,1.5,1.25,4000,f3,250,97.90028206492254,monte_carlo_standard_error,independent_simulation_replicate,2.348593412536808,93.2970389763504,102.50352515349468,1.0366337664038932,1.138928057261052,58.76400513090047,163.60949078063138,90,1.0877809118324726,2.1945227958118152e-05,0.000987535258115317,0.012240595406967059,0.0009875352581153176,4.700404631284885,4.501104162012503,,,
sweep,two_state_hsmm,estimated,1.5,1.5,1000,f1,250,41.989819584559754,monte_carlo_standard_error,independent_simulation_replicate,4.891803846205794,32.4018840459964,51.57775512312311,3.600209338444044,5.7308616803470125,4.182978438685188,192.07535196653322,9,4.665535509395529,0.0036655355093955285,0.016494909792279876,0.020994909792279876,0.016494909792279876,2.3445478356029588,6.714390082502541,,,
sweep,two_state_hsmm,estimated,1.5,1.5,1000,f3,250,82.79676187551351,monte_carlo_standard_error,independent_simulation_replicate,3.4615221864738714,76.01217839002473,89.58134536100229,0.8445797598891637,0.9953482817889143,44.708737651321826,196.59375687954676,90,0.919964020839039,-8.003597916096095e-05,-0.0036016190622432448,0.04143982075851527,-0.0036016190622432448,nan,5.526185271380708,,,
sweep,two_state_hsmm,estimated,1.5,1.5,2000,f1,250,27.190169429461587,monte_carlo_standard_error,independent_simulation_replicate,1.6628695711480082,23.93094507001149,30.449393788911685,2.658993896667943,3.3832659765457427,4.240322096126947,101.77630341828687,9,3.021129936606843,0.0010105649683034214,0.004547542357365397,0.006797542357365397,0.004547542357365396,1.4454113022439192,2.2350354244978057,,,
sweep,two_state_hsmm,estimated,1.5,1.5,2000,f3,250,80.62811890216382,monte_carlo_standard_error,independent_simulation_replicate,1.4987046039502043,77.69065787842142,83.56557992590622,0.8632295319824602,0.9285064436211802,50.00540801146787,145.7917805620041,90,0.8958679878018202,-5.20660060990899e-05,-0.002342970274459045,0.020167113282182045,-0.0023429702744590455,nan,1.7251350131691698,,,
sweep,two_state_hsmm,estimated,1.5,1.5,4000,f1,250,39.53020149836532,monte_carlo_standard_error,independent_simulation_replicate,3.0451879011435095,33.56163321212404,45.4987697846066,3.7290703569026715,5.055418864956289,4.357367162550726,162.5885710252106,9,4.39224461092948,0.00084806115273237,0.003816275187295665,0.004941275187295664,0.0038162751872956643,1.5770825605780494,3.3622476892069475,,,
sweep,two_state_hsmm,estimated,1.5,1.5,4000,f3,250,103.4854483180213,monte_carlo_standard_error,independent_simulation_replicate,2.75091960260457,98.09364589691634,108.87725073912625,1.089929398854626,1.209747230434736,62.79863837793224,211.45677515640025,90,1.1498383146446811,3.745957866117028e-05,0.0016856810397526622,0.012938915768694837,0.0016856810397526626,3.2253920667251954,3.9384994418201114,,,
sweep,two_state_hsmm,estimated,1.5,2.0,1000,f1,250,41.257108560179184,monte_carlo_standard_error,independent_simulation_replicate,5.370058151929171,30.73179458239801,51.78242253796036,3.4146438424886676,5.753602504217818,5.513764908711995,154.81046028409304,9,4.584123173353243,0.0035841231733532426,0.01612855428008959,0.020628554280089587,0.016128554280089587,2.6322283189098687,8.458090489490713,,,
sweep,two_state_hsmm,estimated,1.5,2.0,1000,f3,250,82.72141549210485,monte_carlo_standard_error,independent_simulation_replicate,3.252623834910164,76.34627277568093,89.09655820852878,0.8482919197297881,0.9899617578725419,41.90314940900271,168.19348963330847,90,0.9191268388011651,-8.087316119883492e-05,-0.003639292253947573,0.04140210985590834,-0.003639292253947573,nan,6.560650608457397,,,
sweep,two_state_hsmm,estimated,1.5,2.0,2000,f1,250,43.41864330303324,monte_carlo_standard_error,independent_simulation_replicate,4.3760965803206995,34.84149400560467,51.99579260046181,3.8712771117338525,5.7773102889402015,5.109797202482596,186.6260160885478,9,4.8242937003370265,0.0019121468501685133,0.00860466082575831,0.010854660825758313,0.008604660825758313,2.010310565243551,5.063776063212932,,,
sweep,two_state_hsmm,estimated,1.5,2.0,2000,f3,250,94.82778761178281,monte_carlo_standard_error,independent_simulation_replicate,3.527990810990984,87.91292562224048,101.74264960132514,0.9768102846915608,1.1304738844591682,53.735745375885,218.7117521666504,90,1.0536420845753645,2.682104228768223e-05,0.0012069469029457026,0.023718806306098753,0.0012069469029457047,11.554450427404173,4.845180706166384,,,
sweep,two_state_hsmm,estimated,1.5,2.0,4000,f1,250,45.712623649085074,monte_carlo_standard_error,independent_simulation_replicate,3.617416806852258,38.62248670765465,52.8027605905155,4.291387411961628,5.8669733989461665,5.1886439071806985,219.3242107140842,9,5.079180405453897,0.0010197951013634742,0.004589077956135635,0.005714077956135633,0.004589077956135634,1.5579486316706772,3.0915225096200722,,,
sweep,two_state_hsmm,estimated,1.5,2.0,4000,f3,250,106.23437444204366,monte_carlo_standard_error,independent_simulation_replicate,2.8195151998214474,100.70812465039363,111.76062423369369,1.1189791627821515,1.2417847137077076,62.26469778938246,238.63512187090527,90,1.1803819382449297,4.5095484561232415e-05,0.0020292968052554572,0.013282617459620363,0.0020292968052554572,2.746052815502926,2.7793936309846554,,,
sweep,two_state_hsmm,estimated,2.0,0.0,1000,f1,250,10.035532754248,monte_carlo_standard_error,independent_simulation_replicate,0.31826622410772815,9.411730954996854,10.659334553499148,1.0457478838885392,1.18437050594435,3.2600122929979873,20.844896443241627,9,1.1150591949164446,0.00011505919491644457,0.0005177663771240004,0.005017766377124,0.0005177663771239998,4.859557393782728,1.2528957048768516,,,
sweep,two_state_hsmm,estimated,2.0,0.0,1000,f3,250,58.01630304774417,monte_carlo_standard_error,independent_simulation_replicate,0.740353260097239,56.56521065795358,59.467395437534755,0.6285023406439286,0.6607488381948307,38.04485170189495,82.50965898110235,90,0.6446255894193796,-0.0003553744105806204,-0.015991848476127918,0.029037188712584667,-0.015991848476127918,nan,0.4877721644962934,,,
sweep,two_state_hsmm,estimated,2.0,0.0,2000,f1,250,10.48691986506232,monte_carlo_standard_error,independent_simulation_replicate,0.33041418010102386,9.839308072064314,11.134531658060327,1.0932564524515904,1.2371701842289253,3.27458993134912,21.876952817059802,9,1.1652133183402578,8.260665917012888e-05,0.0003717299662655802,0.00262172996626558,0.00037172996626558,3.5135093857009125,0.8081907610624736,,,
sweep,two_state_hsmm,estimated,2.0,0.0,2000,f3,250,67.41177891485178,monte_carlo_standard_error,independent_simulation_replicate,0.7694997901952021,65.90355932606919,68.91999850363437,0.7322617702896577,0.7657777611514931,49.12394393937919,95.64376074107285,90,0.7490197657205754,-0.0001254901171397123,-0.005647055271287055,0.016861375416421156,-0.005647055271287057,nan,0.44384527536369245,,,
sweep,two_state_hsmm,estimated,2.0,0.0,4000,f1,250,11.101019490287825,monte_carlo_standard_error,independent_simulation_replicate,0.3682892675301925,10.379172525928649,11.822866454647002,1.1532413917698499,1.3136518282941114,2.9468746844672853,25.094933071731205,9,1.2334466100319805,5.836165250799513e-05,0.0002626274362859782,0.001387627436285978,0.00026262743628597797,2.7715900032677885,1.274730767780696,,,
sweep,two_state_hsmm,estimated,2.0,0.0,4000,f3,250,77.709007684973,monte_carlo_standard_error,independent_simulation_replicate,0.8774668563375938,75.98917264655132,79.42884272339468,0.8443241405172369,0.8825426969266076,54.56655672015139,107.36201942621443,90,0.8634334187219223,-3.414164531951944e-05,-0.0015363740393783748,0.009716054974365214,-0.0015363740393783767,nan,0.3879487938542499,,,
sweep,two_state_hsmm,estimated,2.0,0.25,1000,f1,250,15.12913910233579,monte_carlo_standard_error,independent_simulation_replicate,0.7352542910231853,13.688040691930347,16.570237512741233,1.5208934102144829,1.8411375014156925,3.928423694627126,46.579846565227214,9,1.6810154558150878,0.0006810154558150878,0.003064569551167895,0.0075645695511678945,0.0030645695511678944,1.8967412716734404,2.5566239517664715,,,
sweep,two_state_hsmm,estimated,2.0,0.25,1000,f3,250,62.258042705260905,monte_carlo_standard_error,independent_simulation_replicate,0.8421320562340933,60.607463875042086,63.908621535479725,0.6734162652782454,0.7100957948386636,40.462513159308706,96.07082334761671,90,0.6917560300584545,-0.00030824396994154547,-0.013870978647369548,0.031160181534164614,-0.013870978647369546,nan,0.6916427527592692,,,
sweep,two_state_hsmm,estimated,2.0,0.25,2000,f1,250,16.740136635743635,monte_carlo_standard_error,independent_simulation_replicate,0.716996480511917,15.334823533940277,18.145449737546993,1.7038692815489196,2.016161081949666,4.298894139298613,48.42429191097998,9,1.8600151817492927,0.00043000759087464635,0.001935034158935909,0.004185034158935909,0.0019350341589359093,1.4646653279166253,2.128879471450793,,,
sweep,two_state_hsmm,estimated,2.0,0.25,2000,f3,250,72.32575268241044,monte_carlo_standard_error,independent_simulation_replicate,0.9252638130587484,70.51223560881529,74.13926975600559,0.7834692845423921,0.8237696639556177,48.394785064884665,107.49819960781674,90,0.8036194742490049,-9.819026287549754e-05,-0.004418561829397391,0.018090483412308764,-0.004418561829397391,nan,0.5346976031572257,,,
sweep,two_state_hsmm,estimated,2.0,0.25,4000,f1,250,17.933865028714003,monte_carlo_standard_error,independent_simulation_replicate,0.9074186877463816,16.155324400731097,19.71240565669691,1.7950360445256774,2.1902672951885456,4.217320526275427,51.82663847537029,9,1.9926516698571115,0.0002481629174642779,0.0011167331285892503,0.002241733128589251,0.0011167331285892508,1.6059733583711546,3.045555842781814,,,
