dwell_scale,seed,fold,author,target_book,chunk_size,chunk_index,replicate,G,excess_delta
24.0,20260919,4,mary_shelley,gutenberg_texts/15238.txt,4000,1,78,93.51708006046246,0.0004396350075578077
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,1000,10,79,77.78205866211874,-0.006108970668940629
24.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,2000,7,79,112.88461999688457,0.005721154999221142
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,4000,2,79,199.51884441947405,0.013689855552434255
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,30,80,295.25053995260595,0.10262526997630297
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,2000,6,80,162.66055270569674,0.018165138176424185
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,9,80,143.06307066985246,0.006632883833731558
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,12,81,98.5747582812988,0.004287379140649399
24.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,2000,17,81,288.15495735504817,0.049538739338762044
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,4,81,234.5118237276372,0.018063977965954648
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,6,82,177.7931289093894,0.0438965644546947
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,2000,2,82,212.9486639614409,0.030737165990360225
24.0,20260919,1,luis_senarens,gutenberg_texts/55562.txt,4000,1,82,369.5612245763244,0.03494515307204055
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,1000,17,83,95.9147878042285,0.002957393902114248
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,14,83,118.74138446229423,0.007185346115573559
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,4000,2,83,164.71989507279227,0.009339986884099033
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,1000,9,84,170.08572040485578,0.040042860202427887
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,7,84,109.69474323375177,0.004923685808437941
24.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,4000,1,84,103.75496067467554,0.001719370084334443
24.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,1000,4,85,76.21997015124572,-0.006890014924377141
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,2000,9,85,57.37306820534759,-0.008156732948663101
24.0,20260919,0,herbert_george_wells,gutenberg_texts/36.txt,4000,2,85,269.61870406692043,0.022452338008365054
24.0,20260919,0,herbert_george_wells,gutenberg_texts/36.txt,1000,6,86,523.8861051271151,0.21694305256355756
24.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,2000,6,86,417.94322743487703,0.08198580685871926
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,4000,3,86,93.01912338807259,0.00037739042350907326
24.0,20260919,3,oscar_wilde,gutenberg_texts/773.txt,1000,5,87,58.20439226359542,-0.01589780386820229
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,15,87,61.46313070079829,-0.007134217324800428
24.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32331.txt,4000,1,87,87.26383835957931,-0.00034202020505258625
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,33,88,62.5343971371113,-0.01373280143144435
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,2000,9,88,178.36516643072326,0.022091291607680814
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,4000,3,88,130.29513379816777,0.005036891724770971
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/8741.txt,1000,9,89,92.36900156063123,0.0011845007803156164
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,2000,6,89,179.47369149216541,0.022368422873041353
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,6,89,119.41160941894503,0.003676451177368129
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,1000,8,90,194.94046810324775,0.052470234051623876
24.0,20260919,1,luis_senarens,gutenberg_texts/55562.txt,2000,1,90,70.79792131553191,-0.004800519671117023
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,4000,4,90,417.6686665510764,0.04095858331888455
24.0,20260919,1,luis_senarens,gutenberg_texts/55562.txt,1000,6,91,69.62533431217685,-0.010187332843911576
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,2000,3,91,213.16589922626034,0.030791474806565085
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,4000,1,91,348.3627061750067,0.032295338271875834
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,1000,11,92,51.41635552745078,-0.019291822236274608
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,2000,2,92,63.55387161515833,-0.006611532096210418
24.0,20260919,2,mark_twain,gutenberg_texts/74.txt,4000,3,92,201.1982325380774,0.013899779067259676
24.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,1000,1,93,113.55596459332064,0.011777982296660319
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,3,93,96.55363481035876,0.0016384087025896896
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,4,93,166.27376293196895,0.009534220366496118
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,34,94,62.19829652697847,-0.013900851736510766
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,2000,2,94,171.97893746734437,0.02049473436683609
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,4000,2,94,576.676223216923,0.06083452790211537
24.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32440.txt,1000,2,95,539.3317121414165,0.22466585607070824
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,9,95,233.05273960322856,0.03576318490080714
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,8,95,47.0103215671925,-0.005373709804100938
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,1000,8,96,152.6173927943558,0.0313086963971779
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,9,96,121.36048431886005,0.007840121079715011
24.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,4000,4,96,148.851406277277,0.007356425784659624
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,4,97,126.54726825347986,0.018273634126739928
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,21,97,150.88702080730928,0.01522175520182732
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,1,97,127.18354252672854,0.004647942815841068
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,25,98,72.85784518185008,-0.00857107740907496
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,3,98,362.1356449859183,0.06803391124647958
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,4000,2,98,173.24536976103144,0.01040567122012893
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,6,99,69.11694478801915,-0.010441527605990424
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,15,99,402.17576510663326,0.07804394127665831
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,7,99,87.76648472539931,-0.0002791894093250864
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,16,100,39.685034528625295,-0.025157482735687353
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,23,100,195.7647722800148,0.0264411930700037
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,4000,2,100,150.25939483855356,0.007532424354819195
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,1000,11,101,383.67679618961836,0.14683839809480917
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,2000,2,101,119.18063356624471,0.007295158391561177
24.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,4000,1,101,380.1714427715719,0.03627143034644648
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,2,102,163.84355110606305,0.03692177555303152
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,2000,2,102,262.9426726799639,0.04323566816999097
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,4000,2,102,73.32251709841779,-0.002084685362697776
24.0,20260919,0,herbert_george_wells,gutenberg_texts/35.txt,1000,4,103,221.8332317188781,0.06591661585943905
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,2000,6,103,70.1137617789574,-0.004971559555260651
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,4000,1,103,116.69302957012914,0.0033366286962661427
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,1000,9,104,175.18080196419362,0.04259040098209681
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,2000,1,104,321.4693329822338,0.057867333245558455
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,4000,6,104,294.89057670609566,0.025611322088261956
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,7,105,48.6251321849142,-0.0206874339075429
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,3,105,855.3825079878302,0.19134562699695754
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,4000,1,105,197.49536507911918,0.013436920634889897
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,1000,4,106,196.62157494322744,0.05331078747161372
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,2000,13,106,740.383623708233,0.16259590592705825
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,4000,2,106,223.60365353272877,0.016700456691591096
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,26,107,244.9360539662029,0.07746802698310146
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,11,107,275.48408697443716,0.04637102174360929
24.0,20260919,2,jane_austen,gutenberg_texts/1342.txt,4000,4,107,235.96223206284222,0.01824527900785528
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,1000,25,108,129.43607095050743,0.019718035475253713
24.0,20260919,4,arthur_scott_bailey,gutenberg_texts/24589.txt,2000,1,108,102.1830858569302,0.0030457714642325513
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,4000,4,108,336.3436297891611,0.03079295372364514
24.0,20260919,4,mary_shelley,gutenberg_texts/84.txt,1000,10,109,209.4359985662569,0.05971799928312845
24.0,20260919,1,luis_senarens,gutenberg_texts/54629.txt,2000,1,109,91.22187361744051,0.000305468404360127
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,4000,5,109,178.41714046971154,0.011052142558713942
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,1000,18,110,270.66590428038944,0.09033295214019472
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,11,110,59.474150059345476,-0.007631462485163631
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,2,110,329.19259962650136,0.02989907495331267
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,19,111,62.28705648971328,-0.01385647175514336
24.0,20260919,2,harold_l_goodwin,gutenberg_texts/31581.txt,2000,3,111,105.61824704379796,0.0039045617609494913
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,5,111,77.66137526949616,-0.0015423280913129797
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,2,112,111.9508613868617,0.010975430693430852
24.0,20260919,2,mark_twain,gutenberg_texts/74.txt,2000,4,112,248.0948670847071,0.039523716771176776
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13960.txt,4000,5,112,172.08426068561312,0.01026053258570164
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,23,113,166.81791165658493,0.038408955828292464
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,2000,2,113,90.26593863652842,6.648465913210444e-05
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,4000,3,113,604.6495834322939,0.06433119792903673
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,5,114,107.96015049714781,0.008980075248573903
24.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,2000,3,114,285.7051441876131,0.04892628604690327
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,4000,1,114,93.98465443847343,0.0004980818048091784
24.0,20260919,0,joseph_conrad,gutenberg_texts/219.txt,1000,1,115,134.68643390639664,0.02234321695319832
24.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,2000,9,115,69.74933260599319,-0.0050626668485017024
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,6,115,147.9544931678987,0.007244311645987338
24.0,20260919,1,robert_sidney_bowen,gutenberg_texts/32331.txt,1000,3,116,185.42774554762622,0.04771387277381311
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,2000,2,116,63.994148481287354,-0.006501462879678161
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,4000,1,116,178.7318615138193,0.011091482689227413
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,1000,30,117,64.72085756844302,-0.01263957121577849
24.0,20260919,4,mary_shelley,gutenberg_texts/18247.txt,2000,5,117,288.6724157347237,0.04966810393368092
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,2,117,101.74829490286767,0.0014685368628584588
24.0,20260919,4,ethel_m_dell,gutenberg_texts/12360.txt,1000,13,118,83.4616905228115,-0.003269154738594253
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,2000,5,118,88.97896882330767,-0.00025525779417308314
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,4000,5,118,76.85633517975825,-0.001642958102530219
24.0,20260919,1,arthur_conan_doyle,gutenberg_texts/1661.txt,1000,5,119,47.32573212797896,-0.02133713393601052
24.0,20260919,2,mark_twain,gutenberg_texts/86.txt,2000,2,119,624.493095387799,0.13362327384694975
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,4000,5,119,198.2736565377262,0.013534207067215774
24.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,1000,3,120,80.23608071669216,-0.004881959641653921
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/8741.txt,2000,6,120,163.30474481573927,0.018326186203934818
24.0,20260919,2,mark_twain,gutenberg_texts/74.txt,4000,2,120,274.7382640062141,0.02309228300077676
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,1000,3,121,337.0915491258412,0.1235457745629206
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21107.txt,2000,3,121,70.74562164630572,-0.0048135945884235695
24.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,4000,1,121,135.02515149361912,0.00562814393670239
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,29,122,112.39039757521486,0.01119519878760743
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,2000,15,122,111.58750172174254,0.005396875430435635
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,4000,1,122,80.57851538534007,-0.0011776855768324914
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,8,123,52.171304783304684,-0.01891434760834766
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,2000,3,123,87.54516193985629,-0.0006137095150359287
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,4000,6,123,139.5523247054238,0.006194040588177976
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,1000,11,124,81.11759246559883,-0.004441203767200584
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,2000,9,124,76.09475490087029,-0.0034763112747824287
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,4000,2,124,973.116181334838,0.11038952266685474
24.0,20260919,2,mark_twain,gutenberg_texts/86.txt,1000,14,125,58.69697700061624,-0.015651511499691878
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,2000,8,125,836.269498011819,0.18656737450295474
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,8,125,104.77160495582949,0.0018464506194786861
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,19,126,303.89621133025395,0.10694810566512697
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,5,126,629.9182395860423,0.1349795598965106
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,4000,6,126,133.2415406727976,0.005405192584099701
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,6,127,63.72318818945514,-0.013138405905272429
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,2000,7,127,93.65925929295511,0.0009148148232387783
24.0,20260919,0,herbert_george_wells,full_books/herbert_george_wells_full.txt,4000,1,127,220.76776723188158,0.016345970903985197
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,1000,13,128,55.286841685474045,-0.017356579157262977
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9779.txt,2000,1,128,86.67497505564,-0.0008312562360899988
24.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,4000,3,128,89.46311103465479,-6.711112066815162e-05
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,24,129,100.89721608273754,0.005448608041368772
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,2,129,296.4895935201644,0.0516223983800411
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,4000,4,129,92.87932857935249,0.0003599160724190611
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,45,130,117.69489772976058,0.013847448864880292
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,2000,8,130,339.54259793955913,0.06238564948488978
24.0,20260919,2,mark_twain,gutenberg_texts/86.txt,4000,2,130,480.2549497001314,0.04878186871251643
24.0,20260919,1,luis_senarens,gutenberg_texts/54648.txt,1000,5,131,127.53398520911107,0.018766992604555534
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/15317.txt,2000,1,131,62.613713360299705,-0.006846571659925074
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,4000,4,131,724.7538129765423,0.07934422662206779
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/9378.txt,1000,12,132,66.16753548594531,-0.011916232257027346
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,17,132,707.6488401760095,0.15441221004400235
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,6,132,142.16354679070338,0.006520443348837922
24.0,20260919,2,mark_twain,gutenberg_texts/86.txt,1000,17,133,61.84328205448303,-0.014078358972758484
24.0,20260919,0,mildred_wirt,gutenberg_texts/34832.txt,2000,2,133,329.1268524724116,0.0597817131181029
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,4000,3,133,90.92190411598817,0.00011523801449852122
24.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,7,134,90.58381129073881,0.000291905645369404
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,2000,9,134,448.95533416177744,0.08973883354044436
24.0,20260919,2,harold_l_goodwin,gutenberg_texts/31581.txt,4000,1,134,83.59510893779516,-0.000800611382775605
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,21,135,485.51055569236854,0.19775527784618427
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,6,135,100.04863924359184,0.002512159810897959
24.0,20260919,1,luis_senarens,gutenberg_texts/54629.txt,4000,1,135,90.05568302815735,6.960378519668353e-06
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,1000,18,136,90.56714726023236,0.00028357363011618017
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,2000,16,136,300.6443057747899,0.05266107644369748
24.0,20260919,2,louis_joseph_vance,gutenberg_texts/8741.txt,4000,2,136,120.29134282854754,0.0037864178535684427
24.0,20260919,0,joseph_conrad,gutenberg_texts/5658.txt,1000,19,137,64.9337834866669,-0.012533108256666552
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,2000,8,137,98.11025199294873,0.002027562998237183
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,4000,2,137,238.90292508795437,0.018612865635994298
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,1000,1,138,93.54877737659089,0.0017743886882954456
24.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,2000,7,138,80.81251807235283,-0.0022968704819117925
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,4000,2,138,128.0621875084213,0.004757773438552661
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,1000,12,139,77.38963145557844,-0.006305184272210781
24.0,20260919,1,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,2000,1,139,65.23826359257409,-0.006190434101856479
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,3,139,548.2775500268607,0.05728469375335759
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,14,140,182.56279501485997,0.04628139750742999
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,24,140,570.8990753952431,0.12022476884881078
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,4000,2,140,130.05384049969197,0.005006730062461497
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,1000,14,141,53.48217153944254,-0.01825891423027873
24.0,20260919,2,harold_l_goodwin,gutenberg_texts/31589.txt,2000,1,141,156.71114871645062,0.016677787179112655
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,4000,2,141,290.1397345293023,0.02501746681616279
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,1000,3,142,180.8991896414369,0.04544959482071845
24.0,20260919,2,harold_l_goodwin,gutenberg_texts/32059.txt,2000,1,142,70.61962466804158,-0.004845093832989604
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,4000,7,142,246.81726962166118,0.019602158702707647
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,19,143,89.94360606852852,-2.8196965735737933e-05
24.0,20260919,3,charles_dickens,gutenberg_texts/98.txt,2000,3,143,54.452656862252375,-0.008886835784436907
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,2,143,596.1776418334028,0.06327220522917536
24.0,20260919,3,susan_warner,gutenberg_texts/29824.txt,1000,24,144,155.62649955053263,0.03281324977526631
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,2000,5,144,152.14786554167873,0.015536966385419682
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,4000,5,144,322.257442900198,0.029032180362524748
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,1000,5,145,173.07886384236795,0.04153943192118398
24.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,2000,1,145,178.69099865187502,0.022172749662968755
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,4000,3,145,335.93067275867884,0.030741334094834854
24.0,20260919,3,oscar_wilde,gutenberg_texts/174.txt,1000,8,146,453.9014349320521,0.18195071746602604
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,3,146,467.07299440165065,0.09426824860041266
24.0,20260919,2,mark_twain,gutenberg_texts/74.txt,4000,3,146,239.20297640780547,0.018650372050975684
24.0,20260919,0,joseph_conrad,gutenberg_texts/2021.txt,1000,23,147,73.80094778517905,-0.008099526107410476
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/24267.txt,2000,1,147,202.4738393941356,0.0281184598485339
24.0,20260919,1,agnes_may_fleming,gutenberg_texts/7063.txt,4000,1,147,97.11939330596196,0.0008899241632452455
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/3635.txt,1000,2,148,181.05847229257148,0.04552923614628574
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,2000,2,148,62.67377134430798,-0.006831557163923005
24.0,20260919,0,mildred_wirt,gutenberg_texts/35082.txt,4000,2,148,87.08884065958416,-0.00036389491755197946
24.0,20260919,2,jane_austen,gutenberg_texts/1342.txt,1000,5,149,135.07500852669705,0.022537504263348523
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,2000,3,149,127.00452473072828,0.00925113118268207
24.0,20260919,1,arthur_conan_doyle,gutenberg_texts/244.txt,4000,1,149,229.25708591142768,0.01740713573892846
24.0,20260919,4,ethel_m_dell,gutenberg_texts/13547.txt,1000,24,150,122.51798688716309,0.016258993443581546
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,2000,2,150,79.90950797023922,-0.0025226230074401955
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,4000,7,150,250.16005029310668,0.020020006286638335
24.0,20260919,0,mildred_wirt,gutenberg_texts/34592.txt,1000,2,151,124.47281974034566,0.017236409870172827
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,2000,19,151,69.73209108576881,-0.005066977228557796
24.0,20260919,3,oscar_wilde,gutenberg_texts/773.txt,4000,1,151,113.40668423354299,0.002925835529192874
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,1000,13,152,166.27290242337972,0.03813645121168986
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,2000,17,152,69.7326484111378,-0.0050668378972155495
24.0,20260919,4,mary_shelley,gutenberg_texts/84.txt,4000,1,152,711.4501551959656,0.0776812693994957
24.0,20260919,3,charles_dickens,gutenberg_texts/1400.txt,1000,23,153,396.87214635878826,0.15343607317939412
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,2000,12,153,70.92045800120844,-0.004769885499697889
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,7,153,144.73013238624898,0.006841266548281123
24.0,20260919,3,susan_warner,gutenberg_texts/16918.txt,1000,47,154,138.36348238189998,0.02418174119094999
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,2000,1,154,80.65007005800898,-0.0023374824854977554
24.0,20260919,4,charlotte_bronte,gutenberg_texts/30486.txt,4000,9,154,143.12093282604616,0.00664011660325577
24.0,20260919,2,jane_austen,gutenberg_texts/161.txt,1000,2,155,71.45945657951312,-0.009270271710243442
24.0,20260919,2,harold_l_goodwin,gutenberg_texts/32059.txt,2000,4,155,112.43670945556717,0.0056091773638917925
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,4000,1,155,86.87976324671119,-0.0003900295941611009
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/28301.txt,1000,6,156,106.13364719163464,0.008066823595817318
24.0,20260919,0,herbert_george_wells,gutenberg_texts/35.txt,2000,2,156,321.8318291971045,0.05795795729927613
24.0,20260919,2,mark_twain,gutenberg_texts/76.txt,4000,3,156,79.94361209211725,-0.001257048488485344
24.0,20260919,3,susan_warner,gutenberg_texts/8874.txt,1000,20,157,52.774706738030666,-0.018612646630984667
24.0,20260919,0,kathleen_thompson_norris,gutenberg_texts/4787.txt,2000,14,157,113.2942974837704,0.005823574370942602
24.0,20260919,4,charlotte_bronte,gutenberg_texts/1260.txt,4000,8,157,80.41293860615443,-0.0011983826742306967
24.0,20260919,3,john_c_hutcheson,gutenberg_texts/21108.txt,1000,15,158,390.8975286798195,0.15044876433990975
24.0,20260919,2,jane_austen,full_books/jane_austen_full.txt,2000,4,158,63.624083921978574,-0.006593979019505356
24.0,20260919,1,arthur_conan_doyle,gutenberg_texts/1661.txt,4000,1,158,137.8454006676418,0.005980675083455225
24.0,20260919,4,charlotte_bronte,gutenberg_texts/9182.txt,1000,29,159,70.6314448717214,-0.009684277564139301
